_gram-path_	TENSE_PRESENT_SIMPLE	Verbs > Tenses > Present simple tense
_gram-helpText_	TENSE_PRESENT_SIMPLE	e.g. John wakes up at 7am every day.
_gram-name_	THERE_IS_ARE	There is/are
_gram-path_	THERE_IS_ARE	Clauses > There is/are
_gram-helpText_	THERE_IS_ARE	e.g. There is no juice left in the fridge.
_gram-name_	THERE_WAS_WERE	There was/were
_gram-path_	THERE_WAS_WERE	Clauses > There was/were
_gram-helpText_	THERE_WAS_WERE	e.g. There were too many people, so we left.
_gram-name_	TIME_FUTURE	Future
_gram-path_	TIME_FUTURE	Verbs > Time > Future time
_gram-helpText_	TIME_FUTURE	All future tenses. Will/shall + do/be doing/have done/have been doing
_gram-name_	TIME_PAST	Past
_gram-path_	TIME_PAST	Verbs > Time > Past time
_gram-helpText_	TIME_PAST	All past tenses. Did/was/were doing/had done/had been doing
_gram-name_	TIME_PRESENT	Present
_gram-path_	TIME_PRESENT	Verbs > Time > Present time
_gram-helpText_	TIME_PRESENT	All present tenses. Do/does/am/is/are doing/have/has done/have/has been doing
_gram-name_	VERBCONST_GOING_TO	Going to
_gram-path_	VERBCONST_GOING_TO	Verbs > Other > Going to
_gram-helpText_	VERBCONST_GOING_TO	An intention. Going to + verb, e.g. John is going to invite you to his party.
_gram-name_	VERBCONST_USED_TO	Used to
_gram-path_	VERBCONST_USED_TO	Verbs > Other > Used to
_gram-helpText_	VERBCONST_USED_TO	A habitual action in the past. Used to + verb, e.g. John used to play football every day when he was a kid.
_gram-name_	VERBFORM_AUXILIARIES_BE_DO_HAVE	Auxiliaries
_gram-path_	VERBFORM_AUXILIARIES_BE_DO_HAVE	Verbs > Verb forms > Auxiliaries
_gram-helpText_	VERBFORM_AUXILIARIES_BE_DO_HAVE	Auxiliaries "be" and "have" (short and full forms), e.g. I am, He's
_gram-name_	VERBFORM_COPULAR	Copula
_gram-path_	VERBFORM_COPULAR	Verbs > Verb forms > Copular verbs
_gram-helpText_	VERBFORM_COPULAR	Copular verbs be, seem, look, stay, etc, e.g. She looks upset.
_gram-name_	VERBFORM_EMPHATIC_DO	Emphatic do
_gram-path_	VERBFORM_EMPHATIC_DO	Verbs > Other > Emphatic do
_gram-helpText_	VERBFORM_EMPHATIC_DO	e.g. I did tell the truth.
_gram-name_	VERBFORM_INFINITIVE	Infinitive
_gram-path_	VERBFORM_INFINITIVE	Verbs > Verb forms > Infinitive
_gram-helpText_	VERBFORM_INFINITIVE	Base form of the verb, e.g. John can draw pretty well.
_gram-name_	VERBFORM_ING	-ing
_gram-path_	VERBFORM_ING	Verbs > Verb forms > -ing verb form
_gram-helpText_	VERBFORM_ING	Gerunds and present participles, e.g. John likes swimming. You are constantly arguing with me.
_gram-name_	VERBFORM_LONG	Full auxiliary
_gram-path_	VERBFORM_LONG	Verbs > Verb forms > Full auxiliary form
_gram-helpText_	VERBFORM_LONG	Full form of the auxiliaries "be" and "have", e.g. I am, he has, we are
_gram-name_	VERBFORM_PARTICIPLE	VERBFORM_PARTICIPLE
_gram-path_	VERBFORM_PARTICIPLE	VERBFORM_PARTICIPLE
_gram-helpText_	VERBFORM_PARTICIPLE	<INSERT_HELP_TEXT>
_gram-name_	VERBFORM_PARTICIPLE_1	VERBFORM_PARTICIPLE_1
_gram-path_	VERBFORM_PARTICIPLE_1	VERBFORM_PARTICIPLE_1
_gram-helpText_	VERBFORM_PARTICIPLE_1	<INSERT_HELP_TEXT>
_gram-name_	VERBFORM_PARTICIPLE_2	VERBFORM_PARTICIPLE_2
_gram-path_	VERBFORM_PARTICIPLE_2	VERBFORM_PARTICIPLE_2
_gram-helpText_	VERBFORM_PARTICIPLE_2	<INSERT_HELP_TEXT>
_gram-name_	VERBFORM_PAST_STEM	<pastStem>
_gram-path_	VERBFORM_PAST_STEM	<pastStem_PATH>
_gram-helpText_	VERBFORM_PAST_STEM	<pastStem_HELP_TEXT>
_gram-name_	VERBFORM_PRESENT_STEM	<presentStem>
_gram-path_	VERBFORM_PRESENT_STEM	<presentStem_PATH>
_gram-helpText_	VERBFORM_PRESENT_STEM	<presentStem_HELP_TEXT>
_gram-name_	VERBFORM_SHORT	Contracted auxiliary
_gram-path_	VERBFORM_SHORT	Verbs > Verb forms > Contracted auxiliary form
_gram-helpText_	VERBFORM_SHORT	Contracted form of the auxiliaries "be" and "have", e.g. I'm, he's, we're
_gram-name_	VERBFORM_TO_INFINITIVE	"to" infinitive
_gram-path_	VERBFORM_TO_INFINITIVE	Verbs > Verb forms > "To" infinitive
_gram-helpText_	VERBFORM_TO_INFINITIVE	Base form of the verb precedes by "to", e.g. John wants to talk to you.
_gram-name_	VERBS_IRREGULAR	Irregular
_gram-path_	VERBS_IRREGULAR	Verbs > Verb forms > Irregular verbs
_gram-helpText_	VERBS_IRREGULAR	Irregular forms V2 and V3, e.g. bought, said, forgot
_gram-name_	VERBS_PHRASAL	Phrasal verbs
_gram-path_	VERBS_PHRASAL	Verbs > Phrasal > Phrasal verbs
_gram-helpText_	VERBS_PHRASAL	Phrasal or particle verbs, e.g. speak up, get off, watch out
_gram-name_	VERBS_REGULAR	Regular
_gram-path_	VERBS_REGULAR	Verbs > Verb forms > Regular verbs
_gram-helpText_	VERBS_REGULAR	Regular forms V2 and V3, e.g. liked, typed, selected
_gram-name_	VERBTYP_AUXILIARIES	Auxiliaries
_gram-path_	VERBTYP_AUXILIARIES	Verbs > Verb forms > Auxiliary verbs
_gram-helpText_	VERBTYP_AUXILIARIES	Full and contracted forms of "be" and "have", e.g. am, 's, have, 're
_gram-name_	VERBTYP_MAIN	VERBTYP_MAIN
_gram-path_	VERBTYP_MAIN	VERBTYP_MAIN
_gram-helpText_	VERBTYP_MAIN	<INSERT_HELP_TEXT>
_gram-name_	VERBTYP_MODAL	VERBTYP_MODAL
_gram-path_	VERBTYP_MODAL	VERBTYP_MODAL
_gram-helpText_	VERBTYP_MODAL	<INSERT_HELP_TEXT>
_gram-name_	VERB_BRACKETS	VERB_BRACKETS
_gram-path_	VERB_BRACKETS	VERB_BRACKETS
_gram-helpText_	VERB_BRACKETS	<INSERT_HELP_TEXT>
_gram-name_	VERB_CLUSTER	VERB_CLUSTER
_gram-path_	VERB_CLUSTER	VERB_CLUSTER
_gram-helpText_	VERB_CLUSTER	<INSERT_HELP_TEXT>
_gram-name_	POSTPOSITION	POSTPOSITION
_gram-path_	POSTPOSITION	POSTPOSITION
_gram-helpText_	POSTPOSITION	<INSERT_HELP_TEXT***>
_gram-name_	ADJECTIVE_LONG_RUSSIAN	Long-form
_gram-path_	ADJECTIVE_LONG_RUSSIAN	Adjectives > Long-form
_gram-helpText_	ADJECTIVE_LONG_RUSSIAN	Non-predicative adjectives
_gram-name_	ADJECTIVE_SHORT_RUSSIAN	Short-form
_gram-path_	ADJECTIVE_SHORT_RUSSIAN	Adjectives > Short-form
_gram-helpText_	ADJECTIVE_SHORT_RUSSIAN	Predicative adjectives
_gram-name_	ADJECTIVE_COMPARATIVE_SHORT_RUSSIAN	Comparative short-form
_gram-path_	ADJECTIVE_COMPARATIVE_SHORT_RUSSIAN	Adjectives > Comparative short-form
_gram-helpText_	ADJECTIVE_COMPARATIVE_SHORT_RUSSIAN	Predicative comparative adjectives
_gram-name_	ADJECTIVE_COMPARATIVE_LONG_RUSSIAN	Comparative long-form
_gram-path_	ADJECTIVE_COMPARATIVE_LONG_RUSSIAN	Adjectives > Comparative long-form
_gram-helpText_	ADJECTIVE_COMPARATIVE_LONG_RUSSIAN	Adjectives preceded by "более"
_gram-name_	ADJECTIVE_SUPERLATIVE_LONG_RUSSIAN	Superlative long-form
_gram-path_	ADJECTIVE_SUPERLATIVE_LONG_RUSSIAN	Adjectives > Superlative long-form
_gram-helpText_	ADJECTIVE_SUPERLATIVE_LONG_RUSSIAN	Adjectives preceded by "самый", as well as others such as высший, младший, ярчайший, etc.
_gram-name_	NOUN_NOMINATIVE	Nominative
_gram-path_	NOUN_NOMINATIVE	Nouns > Nominative
_gram-helpText_	NOUN_NOMINATIVE	Nouns declined in the nominative case
_gram-name_	ADJECTIVE_NOMINATIVE	Nominative
_gram-path_	ADJECTIVE_NOMINATIVE	Adjectives > Nominative
_gram-helpText_	ADJECTIVE_NOMINATIVE	Adjectives declined in the nominative case
_gram-name_	PRONOUN_NOMINATIVE	Nominative
_gram-path_	PRONOUN_NOMINATIVE	Nouns > Nominative
_gram-helpText_	PRONOUN_NOMINATIVE	Pronouns declined in the nominative case
_gram-name_	DETERMINER_NOMINATIVE	Nominative
_gram-path_	DETERMINER_NOMINATIVE	Determiners > Nominative
_gram-helpText_	DETERMINER_NOMINATIVE	Determiners declined in the nominative case
_gram-name_	NOUN_ACCUSATIVE	Accusative
_gram-path_	NOUN_ACCUSATIVE	Nouns > Accusative
_gram-helpText_	NOUN_ACCUSATIVE	Nouns declined in the accusative case
_gram-name_	ADJECTIVE_ACCUSATIVE	Accusative
_gram-path_	ADJECTIVE_ACCUSATIVE	Adjectives > Accusative
_gram-helpText_	ADJECTIVE_ACCUSATIVE	Adjectives declined in the accusative case
_gram-name_	PRONOUN_ACCUSATIVE	Accusative
_gram-path_	PRONOUN_ACCUSATIVE	Pronouns > Accusative
_gram-helpText_	PRONOUN_ACCUSATIVE	Pronouns declined in the accusative case
_gram-name_	DETERMINER_ACCUSATIVE	Accusative
_gram-path_	DETERMINER_ACCUSATIVE	Determiners > Accusative
_gram-helpText_	DETERMINER_ACCUSATIVE	Determiners declined in the accusative case
_gram-name_	PREPOSITION_ACCUSATIVE	Accusative
_gram-path_	PREPOSITION_ACCUSATIVE	Prepositions > Accusative
_gram-helpText_	PREPOSITION_ACCUSATIVE	Prepositions that govern the accusative case
_gram-name_	NOUN_GENITIVE	Genitive
_gram-path_	NOUN_GENITIVE	Nouns > Genitive
_gram-helpText_	NOUN_GENITIVE	Nouns declined in the genitive case
_gram-name_	ADJECTIVE_GENITIVE	Genitive
_gram-path_	ADJECTIVE_GENITIVE	Adjectives > Genitive
_gram-helpText_	ADJECTIVE_GENITIVE	Adjectives declined in the genitive case
_gram-name_	PRONOUN_GENITIVE	Genitive
_gram-path_	PRONOUN_GENITIVE	Pronouns > Genitive
_gram-helpText_	PRONOUN_GENITIVE	Pronouns declined in the genitive case
_gram-name_	DETERMINER_GENITIVE	Genitive
_gram-path_	DETERMINER_GENITIVE	Determiners > Genitive
_gram-helpText_	DETERMINER_GENITIVE	Determiners declined in the genitive case
_gram-name_	PREPOSITION_GENITIVE	Genitive
_gram-path_	PREPOSITION_GENITIVE	Prepositions > Genitive
_gram-helpText_	PREPOSITION_GENITIVE	Prepositions that govern the genitive case
_gram-name_	NOUN_PREPOSITIONAL	Prepositional
_gram-path_	NOUN_PREPOSITIONAL	Nouns > Prepositional
_gram-helpText_	NOUN_PREPOSITIONAL	Nouns declined in the prepositional case
_gram-name_	ADJECTIVE_PREPOSITIONAL	Prepositional
_gram-path_	ADJECTIVE_PREPOSITIONAL	Adjectives > Prepositional
_gram-helpText_	ADJECTIVE_PREPOSITIONAL	Adjectives declined in the prepositional case
_gram-name_	PRONOUN_PREPOSITIONAL	Prepositional
_gram-path_	PRONOUN_PREPOSITIONAL	Pronouns > Prepositional
_gram-helpText_	PRONOUN_PREPOSITIONAL	Pronouns declined in the prepositional case
_gram-name_	DETERMINER_PREPOSITIONAL	Prepositional
_gram-path_	DETERMINER_PREPOSITIONAL	Determiners > Prepositional
_gram-helpText_	DETERMINER_PREPOSITIONAL	Determiners declined in the prepositional case
_gram-name_	PREPOSITION_PREPOSITIONAL	Prepositional
_gram-path_	PREPOSITION_PREPOSITIONAL	Prepositions > Prepositional
_gram-helpText_	PREPOSITION_PREPOSITIONAL	Prepositions which govern the prepositional case
_gram-name_	NOUN_DATIVE	Dative
_gram-path_	NOUN_DATIVE	Nouns > Dative
_gram-helpText_	NOUN_DATIVE	Nouns declined in the dative case
_gram-name_	ADJECTIVE_DATIVE	Dative
_gram-path_	ADJECTIVE_DATIVE	Adjectives > Dative
_gram-helpText_	ADJECTIVE_DATIVE	Adjectives declined in the dative case
_gram-name_	PRONOUN_DATIVE	Dative
_gram-path_	PRONOUN_DATIVE	Pronouns > Dative
_gram-helpText_	PRONOUN_DATIVE	Pronouns declined in the dative case
_gram-name_	DETERMINER_DATIVE	Dative
_gram-path_	DETERMINER_DATIVE	Determiners > Dative
_gram-helpText_	DETERMINER_DATIVE	Determiners declined in the dative case
_gram-name_	PREPOSITION_DATIVE	Dative
_gram-path_	PREPOSITION_DATIVE	Prepositions > Dative
_gram-helpText_	PREPOSITION_DATIVE	Prepositions which govern the dative case
_gram-name_	NOUN_INSTRUMENTAL	Instrumental
_gram-path_	NOUN_INSTRUMENTAL	Nouns > Instrumental
_gram-helpText_	NOUN_INSTRUMENTAL	Nouns declined in the instrumental case
_gram-name_	ADJECTIVE_INSTRUMENTAL	Instrumental
_gram-path_	ADJECTIVE_INSTRUMENTAL	Adjectives > Instrumental
_gram-helpText_	ADJECTIVE_INSTRUMENTAL	Adjectives declined in the instrumental case
_gram-name_	PRONOUN_INSTRUMENTAL	Instrumental
_gram-path_	PRONOUN_INSTRUMENTAL	Pronouns > Instrumental
_gram-helpText_	PRONOUN_INSTRUMENTAL	Pronouns declined in the instrumental case
_gram-name_	DETERMINER_INSTRUMENTAL	Instrumental
_gram-path_	DETERMINER_INSTRUMENTAL	Determiners > Instrumental
_gram-helpText_	DETERMINER_INSTRUMENTAL	Determiners declined in the instrumental case
_gram-name_	PREPOSITION_INSTRUMENTAL	Instrumental
_gram-path_	PREPOSITION_INSTRUMENTAL	Prepositions > Instrumental
_gram-helpText_	PREPOSITION_INSTRUMENTAL	Prepositions which govern the instrumental case
_gram-name_	PARTICIPLE_PRESENT_ACTIVE	Present Active Participle
_gram-path_	PARTICIPLE_PRESENT_ACTIVE	Verbs > Verb forms > Present Active Participle
_gram-helpText_	PARTICIPLE_PRESENT_ACTIVE	e.g. следующий, трудящийся
_gram-name_	PARTICIPLE_PRESENT_PASSIVE	Present Passive Participle
_gram-path_	PARTICIPLE_PRESENT_PASSIVE	Verbs > Verb forms > Present Passive Participle
_gram-helpText_	PARTICIPLE_PRESENT_PASSIVE	e.g. любимый, незабываемый
_gram-name_	PARTICIPLE_PAST_ACTIVE	Past Active Participle
_gram-path_	PARTICIPLE_PAST_ACTIVE	Verbs > Verb forms > Past Active Participle
_gram-helpText_	PARTICIPLE_PAST_ACTIVE	e.g. бывший, неудавшийся
_gram-name_	PARTICIPLE_PAST_PASSIVE	Past Passive Participle
_gram-path_	PARTICIPLE_PAST_PASSIVE	Verbs > Verb forms > Past Passive Participle
_gram-helpText_	PARTICIPLE_PAST_PASSIVE	e.g. убитый, написанный
_gram-name_	VERB_REFLEXIVE_RUSSIAN	Reflexive
_gram-path_	VERB_REFLEXIVE_RUSSIAN	Verbs > Verb forms > Reflexive
_gram-helpText_	VERB_REFLEXIVE_RUSSIAN	Verbs ending with "ся" or "сь"
_gram-name_	VERBAL_ADVERB	Verbal Adverb (Gerund)
_gram-path_	VERBAL_ADVERB	Adverbs > Verbal Adverb (Gerund)
_gram-helpText_	VERBAL_ADVERB	e.g. читая, молясь, прочитав
_gram-name_	VERBAL_ADVERB_PRESENT	Present Verbal Adverb (Gerund)
_gram-path_	VERBAL_ADVERB_PRESENT	Adverbs > Present Verbal Adverb (Gerund)
_gram-helpText_	VERBAL_ADVERB_PRESENT	e.g. читая, молясь
_gram-name_	VERBAL_ADVERB_PAST	Past Verbal Adverb (Gerund)
_gram-path_	VERBAL_ADVERB_PAST	Adverbs > Past Verbal Adverb (Gerund)
_gram-helpText_	VERBAL_ADVERB_PAST	e.g. прочитав, помолившись, обжёгшись
_gram-name_	QUESTIONS_WHITHER_RUSSIAN	"Куда" questions
_gram-path_	QUESTIONS_WHITHER_RUSSIAN	Questions > "Куда" questions
_gram-helpText_	QUESTIONS_WHITHER_RUSSIAN	Questions starting with "куда", e.g. Куда ты идешь?
_gram-name_	QUESTIONS_WHAT_KIND_RUSSIAN	"Каков" questions
_gram-path_	QUESTIONS_WHAT_KIND_RUSSIAN	Questions > "Каков" questions
_gram-helpText_	QUESTIONS_WHAT_KIND_RUSSIAN	Questions starting with "каков", e.g. Каков твой план?
_gram-name_	TENSE_PRESENT	Present Tense
_gram-path_	TENSE_PRESENT	Verbs > Tenses and Aspect > Present Tense
_gram-helpText_	TENSE_PRESENT	e.g. бегаю, читаешь
_gram-name_	ASPECT_BIASPECTUAL	Biaspectual
_gram-path_	ASPECT_BIASPECTUAL	Verbs > Tenses and Aspect > Biaspectual
_gram-helpText_	ASPECT_BIASPECTUAL	Verb forms that can be both perfective and imperfective
_gram-name_	VERBS_IRREGULAR_PAST	Irregular Past
_gram-path_	VERBS_IRREGULAR_PAST	Verbs > Tenses and Aspect > Irregular Past
_gram-helpText_	VERBS_IRREGULAR_PAST	Verbs with irregular L-participle form (past tense)
_gram-name_	VERBS_IRREGULAR_NONPAST	Irregular Present/Future
_gram-path_	VERBS_IRREGULAR_NONPAST	Verbs > Tenses and Aspect > Irregular Present/Future
_gram-helpText_	VERBS_IRREGULAR_NONPAST	Verbs with irregular conjugations (non-past tense)
_gram-name_	PRONOUNS_NEGATIVE	Negative
_gram-path_	PRONOUNS_NEGATIVE	Pronouns > Negative
_gram-helpText_	PRONOUNS_NEGATIVE	Negative pronouns, e.g. nobody, nothing
_gram-name_	NEGATION_PRONOUNS	Pronouns
_gram-path_	NEGATION_PRONOUNS	Negation > Pronouns
_gram-helpText_	NEGATION_PRONOUNS	Negative pronouns, e.g. nobody, nothing
_gram-name_	PRONOUNS_DEFINITE_RUSSIAN	Definite
_gram-path_	PRONOUNS_DEFINITE_RUSSIAN	Pronouns > Definite
_gram-helpText_	PRONOUNS_DEFINITE_RUSSIAN	Definite pronouns, e.g. этот, такой
_gram-name_	PRONOUNS_INDEFINITE_RUSSIAN	Indefinite
_gram-path_	PRONOUNS_INDEFINITE_RUSSIAN	Pronouns > Indefinite
_gram-helpText_	PRONOUNS_INDEFINITE_RUSSIAN	Indefinite pronouns, e.g. нечто, какие-либо
_gram-name_	DETERMINER_SOME_RUSSIAN	Некоторый
_gram-path_	DETERMINER_SOME_RUSSIAN	Determiners > Некоторый
_gram-helpText_	DETERMINER_SOME_RUSSIAN	<someDetRussian_HELP_TEXT>
_gram-name_	DETERMINER_ANY_RUSSIAN	Любой
_gram-path_	DETERMINER_ANY_RUSSIAN	Determiners > Любой
_gram-helpText_	DETERMINER_ANY_RUSSIAN	<anyDetRussian_HELP_TEXT>
_gram-name_	DETERMINER_MUCH_RUSSIAN	Многий
_gram-path_	DETERMINER_MUCH_RUSSIAN	Determiners > Многий
_gram-helpText_	DETERMINER_MUCH_RUSSIAN	<muchDetRussian_HELP_TEXT>
_gram-name_	NEGATION_NO_NOT_NEVER_RUSSIAN	No Not Never
_gram-path_	NEGATION_NO_NOT_NEVER_RUSSIAN	Negation > No Not Never
_gram-helpText_	NEGATION_NO_NOT_NEVER_RUSSIAN	General negation, e.g. Нет, не, ни, никогда, никак, etc.
_gram-name_	QUESTIONS_YESNO_RUSSIAN	Yes/No questions
_gram-path_	QUESTIONS_YESNO_RUSSIAN	Questions > Yes/No questions
_gram-helpText_	QUESTIONS_YESNO_RUSSIAN	Questions that use "ли" or have no interrogative
_gram-name_	QUESTIONS_WH_RUSSIAN	"К-" questions
_gram-path_	QUESTIONS_WH_RUSSIAN	Questions > "К-" questions
_gram-helpText_	QUESTIONS_WH_RUSSIAN	Questions with direct interrogatives (other than "ли") often starting with "К-", e.g. как, когда, куда, где, etc.
_gram-name_	CONDITIONALS_RUSSIAN	Conditionals
_gram-path_	CONDITIONALS_RUSSIAN	Sentence types > Conditionals
_gram-helpText_	CONDITIONALS_RUSSIAN	Sentences that use "бы"
_gram-name_	VERBFORM_INFINITIVE_RUSSIAN	Infinitives
_gram-path_	VERBFORM_INFINITIVE_RUSSIAN	Verbs > Verb forms > Infinitives
_gram-helpText_	VERBFORM_INFINITIVE_RUSSIAN	Infinitive verbs
_gram-name_	VERBFORM_PARTICIPLE_RUSSIAN	Participles
_gram-path_	VERBFORM_PARTICIPLE_RUSSIAN	Verbs > Verb forms > Participles
_gram-helpText_	VERBFORM_PARTICIPLE_RUSSIAN	Verbs as participles
_gram-name_	VERBS_IRREGULAR_RUSSIAN	Irregular
_gram-path_	VERBS_IRREGULAR_RUSSIAN	Verbs > Verb forms > Irregular
_gram-helpText_	VERBS_IRREGULAR_RUSSIAN	Verbs with irregular forms in any tense, e.g. есть, хотеть, расти, etc.
_gram-name_	IMPERATIVES_RUSSIAN	Imperatives
_gram-path_	IMPERATIVES_RUSSIAN	Verbs > Verb forms > Imperatives
_gram-helpText_	IMPERATIVES_RUSSIAN	Imperative verbs
_gram-name_	FUTURE_IMPERFECTIVE	Future Imperfective
_gram-path_	FUTURE_IMPERFECTIVE	Verbs > Tenses and Aspect > Future Imperfective
_gram-helpText_	FUTURE_IMPERFECTIVE	Imperfective verbs used as future tense
_gram-name_	FUTURE_PERFECTIVE	Future Perfective
_gram-path_	FUTURE_PERFECTIVE	Verbs > Tenses and Aspect > Future Perfective
_gram-helpText_	FUTURE_PERFECTIVE	Perfective verbs used as future tense
_gram-name_	PAST_PERFECTIVE	Past Perfective
_gram-path_	PAST_PERFECTIVE	Verbs > Tenses and Aspect > Past Perfective
_gram-helpText_	PAST_PERFECTIVE	Perfective verbs used in past tense
_gram-name_	PAST_IMPERFECTIVE	Past Imperfective
_gram-path_	PAST_IMPERFECTIVE	Verbs > Tenses and Aspect > Past Imperfective
_gram-helpText_	PAST_IMPERFECTIVE	Imperfective verbs used in past tense
_gram-name_	QUESTIONS_WHAT_RUSSIAN	"Что" questions
_gram-path_	QUESTIONS_WHAT_RUSSIAN	Questions > "Что" questions
_gram-helpText_	QUESTIONS_WHAT_RUSSIAN	Questions starting with "что", e.g. "Что вы делаете?"
_gram-name_	QUESTIONS_WHO_RUSSIAN	"Кто" questions
_gram-path_	QUESTIONS_WHO_RUSSIAN	Questions > "Кто" questions
_gram-helpText_	QUESTIONS_WHO_RUSSIAN	Questions starting with "кто", e.g. "Кто хочет торт?"
_gram-name_	QUESTIONS_HOW_RUSSIAN	"Как" questions
_gram-path_	QUESTIONS_HOW_RUSSIAN	Questions > "Как" questions
_gram-helpText_	QUESTIONS_HOW_RUSSIAN	Questions starting with "как", e.g. "Как собрание?"
_gram-name_	QUESTIONS_WHY_RUSSIAN	"Почему" and "Зачем" questions
_gram-path_	QUESTIONS_WHY_RUSSIAN	Questions > "Почему" and "Зачем" questions
_gram-helpText_	QUESTIONS_WHY_RUSSIAN	Questions starting with "почему" or "зачем", e.g. "Почему ты не спишь?"
_gram-name_	QUESTIONS_WHERE_RUSSIAN	"Где" questions
_gram-path_	QUESTIONS_WHERE_RUSSIAN	Questions > "Где" questions
_gram-helpText_	QUESTIONS_WHERE_RUSSIAN	Questions starting with "где", e.g. "Где твоя сестра?"
_gram-name_	QUESTIONS_WHEN_RUSSIAN	"Когда" questions
_gram-path_	QUESTIONS_WHEN_RUSSIAN	Questions > "Когда" questions
_gram-helpText_	QUESTIONS_WHEN_RUSSIAN	Questions starting with "когда", e.g. "Когда он приехал?"
_gram-name_	QUESTIONS_WHOSE_RUSSIAN	"Чей" questions
_gram-path_	QUESTIONS_WHOSE_RUSSIAN	Questions > "Чей" questions
_gram-helpText_	QUESTIONS_WHOSE_RUSSIAN	Questions starting with "чей", e.g. "Чья это книга?"
_gram-name_	QUESTIONS_WHICH_RUSSIAN	"Какой" questions
_gram-path_	QUESTIONS_WHICH_RUSSIAN	Questions > "Какой" questions
_gram-helpText_	QUESTIONS_WHICH_RUSSIAN	Questions starting with "какой", e.g. "Какая работа?"
_gram-name_	CLAUSE_RELATIVE_RUSSIAN	Relative
_gram-path_	CLAUSE_RELATIVE_RUSSIAN	Clauses > Relative clause
_gram-helpText_	CLAUSE_RELATIVE_RUSSIAN	A subordinate clause that defines a noun phrase and starts with a relativizer (который, кто, etc.), e.g. "Человек, который был здесь, украл мою машину."
_gram-name_	VERB_WITH_ACCUSATIVE	With accusative
_gram-path_	VERB_WITH_ACCUSATIVE	Verbs > Verb forms > With accusative
_gram-helpText_	VERB_WITH_ACCUSATIVE	Verbs with accusative objects, e.g. "Я читаю книгу."
_gram-name_	VERB_WITH_GENITIVE	With genitive
_gram-path_	VERB_WITH_GENITIVE	Verbs > Verb forms > With genitive
_gram-helpText_	VERB_WITH_GENITIVE	Verbs with genitive objects, e.g. "Я боюсь пауков."
_gram-name_	VERB_WITH_DATIVE	With dative
_gram-path_	VERB_WITH_DATIVE	Verbs > Verb forms > With dative
_gram-helpText_	VERB_WITH_DATIVE	Verbs with dative objects, e.g. "Я верю тебе."
_gram-name_	VERB_WITH_INSTRUMENTAL	With instrumental
_gram-path_	VERB_WITH_INSTRUMENTAL	Verbs > Verb forms > With instrumental
_gram-helpText_	VERB_WITH_INSTRUMENTAL	Verbs with instrumental objects, e.g. "Я стану президентом"
_gram-name_	VERBS_CONJUGATION_1_RUSSIAN	-ать/-ять/-еть
_gram-path_	VERBS_CONJUGATION_1_RUSSIAN	Verbs > Conjugation Classes > -ать/-ять/-еть
_gram-helpText_	VERBS_CONJUGATION_1_RUSSIAN	1st conjugation verbs with underlying ай-/яй-/ей-, e.g. читать, менять, иметь
_gram-name_	VERBS_CONJUGATION_2_RUSSIAN	-овать/-евать
_gram-path_	VERBS_CONJUGATION_2_RUSSIAN	Verbs > Conjugation Classes > -овать/-евать
_gram-helpText_	VERBS_CONJUGATION_2_RUSSIAN	1st conjugation verbs with underlying ова-/ева-, e.g. чувствовать, воевать
_gram-name_	VERBS_CONJUGATION_3_RUSSIAN	-нуть
_gram-path_	VERBS_CONJUGATION_3_RUSSIAN	Verbs > Conjugation Classes > -нуть
_gram-helpText_	VERBS_CONJUGATION_3_RUSSIAN	1st conjugation verbs with underlying ну-, e.g. отдохнуть
_gram-name_	VERBS_CONJUGATION_4_RUSSIAN	-ить
_gram-path_	VERBS_CONJUGATION_4_RUSSIAN	Verbs > Conjugation Classes > -ить
_gram-helpText_	VERBS_CONJUGATION_4_RUSSIAN	2nd conjugation verbs with underlying и-, e.g. говорить
_gram-name_	VERBS_CONJUGATION_5_RUSSIAN	-ать/-оять/-еть
_gram-path_	VERBS_CONJUGATION_5_RUSSIAN	Verbs > Conjugation Classes > -ать/-оять/-еть
_gram-helpText_	VERBS_CONJUGATION_5_RUSSIAN	2nd conjugation verbs with underlying а-/оя-/е-, e.g. слышать, смотреть, стоять
_gram-name_	VERBS_CONJUGATION_6_RUSSIAN	-ать/-ять (сказать)
_gram-path_	VERBS_CONJUGATION_6_RUSSIAN	Verbs > Conjugation Classes > -ать/-ять (сказать)
_gram-helpText_	VERBS_CONJUGATION_6_RUSSIAN	1st conjugation verbs with underlying а-/я-, e.g. сказать, надеяться
_gram-name_	VERBS_CONJUGATION_7_RUSSIAN	-зть/-зти/-сть/-сти
_gram-path_	VERBS_CONJUGATION_7_RUSSIAN	Verbs > Conjugation Classes > -зть/-зти/-сть/-сти
_gram-helpText_	VERBS_CONJUGATION_7_RUSSIAN	1st conjugation verbs with underlying б-/д-/з-/с-/ст-/т-, e.g. лезть, везти, класть, расти
_gram-name_	VERBS_CONJUGATION_8_RUSSIAN	-чь
_gram-path_	VERBS_CONJUGATION_8_RUSSIAN	Verbs > Conjugation Classes > -чь
_gram-helpText_	VERBS_CONJUGATION_8_RUSSIAN	1st conjugation verbs with underlying г-/к-, e.g. мочь, печь
_gram-name_	VERBS_CONJUGATION_9_RUSSIAN	-ереть
_gram-path_	VERBS_CONJUGATION_9_RUSSIAN	Verbs > Conjugation Classes > -ереть
